timestamp_s,errorx,errory,aileron,elevator,roll_deg,pitch_deg,roll_rate_dps,pitch_rate_dps,pid_roll_desired,pid_roll_P,pid_roll_I,pid_roll_D,pid_pitch_desired,pid_pitch_P,pid_pitch_I,pid_pitch_D,alt_rel_m,groundspeed_ms,throttle_pct,nav_pitch_deg,target_locked,dist_m
12900.968,+0.3521,+0.3138,0.1814,0.0386,11.320,-2.820,-17.078,5.704,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.92,30.54,22,20.000,1,823.4
12901.015,+0.2571,+0.2298,0.1814,0.0386,13.999,-2.391,35.253,4.318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.92,30.56,32,20.000,1,823.4
12901.067,+0.1691,+0.0321,0.1814,0.0386,13.999,-2.391,35.253,4.318,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.92,30.56,32,20.000,1,823.4
12901.119,+0.2311,+0.1979,0.1814,0.0386,12.402,-1.886,33.351,6.002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.33,30.58,45,20.000,1,811.8
12901.177,+0.1720,+0.1463,0.1814,0.0386,8.907,-1.191,-37.129,8.362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.33,30.58,45,20.000,1,811.8
12901.233,+0.2638,+0.2076,0.1814,0.0386,8.907,-1.191,-37.129,8.362,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.33,30.58,45,20.000,1,811.8
12901.281,+0.1177,-0.1297,0.1814,0.0386,-0.105,-0.711,-107.299,7.406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.33,30.57,45,20.000,1,811.8
12901.333,+0.0512,-0.1940,0.1814,0.0386,-0.105,-0.711,-107.299,7.406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.33,30.57,45,20.000,1,811.8
12901.383,+0.1855,+0.0287,0.1814,0.0386,-12.538,-1.538,-105.004,-9.275,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.08,30.55,45,20.000,1,802.2
12901.448,+0.1391,-0.0309,0.2443,0.4557,-13.993,-2.155,-74.462,-3.073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.08,30.54,22,20.000,1,802.2
12901.502,+0.1391,-0.0309,0.2443,0.4557,-13.993,-2.155,-74.462,-3.073,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.08,30.54,22,20.000,0,802.2
12901.567,-0.0451,-0.0471,0.2443,0.4557,-5.978,-3.278,30.214,-8.594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.08,30.53,45,20.000,1,802.2
12901.634,-0.0194,+0.0259,0.2443,0.4557,-5.978,-3.278,30.214,-8.594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.08,30.53,45,20.000,1,802.2
